NodeIndex,GeneSymbol,PAD
3969,POLB,0
3970,FGF7,0
3971,C5AR2,0
3972,PRKD3,0
3973,PDP1,0
3974,H4C2,0
3975,SPINK2,0
3976,WASL,0
3977,ALDOB,0
3978,CLCNKA,0
3979,OPLAH,0
3980,GLUD2,0
3981,P3H3,0
3982,ACSS2,0
3983,PPAN-P2RY11,0
3984,SYNJ2,0
3985,PBLD,0
3986,BHMT,0
3987,CEP41,0
3988,L1CAM,0
3989,GNPTAB,0
3990,CCR3,0
3991,PBDC1,0
3992,PABPC3,0
3993,SCG3,0
3994,CHDH,0
3995,CCDC92,0
3996,HAGH,0
3997,PEA15,0
3998,TNP1,0
3999,SAA2,0
4000,CHP2,0
4001,CCL20,0
4002,H2AC6,0
4003,SCP2,0
4004,SQLE,0
4005,HAND2,0
4006,ATP5F1A,1
4007,RPL36A,0
4008,CCL28,0
4009,RANBP17,0
4010,VARS1,0
4011,LRR1,0
4012,KAT6B,0
4013,SLC30A3,0
4014,ROBO2,0
4015,PDZK1,0
4016,HKDC1,0
4017,KCNE3,0
4018,KISS1R,0
4019,RHPN1,0
4020,TPTEP2-CSNK1E,0
4021,RHOV,0
4022,PLA2G3,0
4023,DCLRE1C,0
4024,FGA,0
4025,STX17,0
4026,MORC2,0
4027,IAPP,0
4028,THOC5,0
4029,CD47,0
4030,RNPS1,0
4031,KDM5B,0
4032,CACNG4,0
4033,SHISA7,0
4034,PPP3CB,0
4035,ATP23,0
4036,CRHR1,0
4037,CP,0
4038,MED4,0
4039,ZNF683,0
4040,F11R,0
4041,CD300C,0
4042,PLPP5,0
4043,RSPH14,0
4044,COPZ1,0
4045,VCX,0
4046,DQX1,0
4047,LRP6,0
4048,OXNAD1,0
4049,MEF2D,0
4050,SAT1,0
4051,RASSF1,0
4052,HCK,0
4053,CSF3R,0
4054,P2RY6,0
4055,ITGB4,0
4056,BCL7C,0
4057,RBM42,0
4058,PEBP4,0
4059,TNFSF14,0
4060,CATSPER4,0
4061,H2AX,0
4062,PPP2R5A,0
4063,GTF3C6,0
4064,CENPV,0
4065,PARP9,0
4066,TFAP4,0
4067,RBFA,0
4068,HNRNPH1,0
4069,SERPINA3,0
4070,TMPRSS3,0
4071,PKN1,0
4072,P3H4,0
4073,STAT5A,0
4074,STXBP2,0
4075,MPHOSPH10,0
4076,INVS,0
4077,TCF12,0
4078,GP6,0
4079,KPNA1,0
4080,HLA-DQA1,0
4081,LAGE3,0
4082,MXD1,0
4083,SPCS1,0
4084,GINS2,0
4085,FBXW7,0
4086,SNTG2,0
4087,ZNHIT1,0
4088,IQGAP2,0
4089,SPDYA,0
4090,CLIC4,0
4091,CHST10,0
4092,SLC38A3,0
4093,SPTAN1,0
4094,PROC,0
4095,GTF3C1,0
4096,AMH,0
4097,NOB1,0
4098,UBA52,0
4099,SLC18A2,0
4100,ZFP91,0
4101,IL18,0
4102,RIPOR3,0
4103,IFITM3,0
4104,TOP2B,0
4105,PRSS3,0
4106,WDR26,0
4107,SPAG8,0
4108,FOXJ2,0
4109,RNF5,0
4110,OAS1,0
4111,CLDN12,0
4112,SP1,0
4113,SLIT2,0
4114,ELF3,0
4115,HELT,0
4116,NME4,0
4117,CHRM2,0
4118,IFNG,0
4119,KCNH8,0
4120,TBL3,0
4121,NFATC3,0
4122,NGEF,0
4123,PRPF38A,0
4124,IFT57,0
4125,CREB1,0
4126,NOC4L,0
4127,METTL16,0
4128,CA8,0
4129,ELL,0
4130,UPB1,0
4131,RIPK3,0
4132,EIF2D,0
4133,PIK3R1,0
4134,CSNK1E,0
4135,SRMS,0
4136,TAF11L9,0
4137,TIMM17B,0
4138,TMEM114,0
4139,PRAMEF26,0
4140,KRT10,0
4141,SARS2,0
4142,FSHB,0
4143,MTRR,0
4144,XAB2,0
4145,CPSF6,0
4146,MME,0
4147,SERPINB1,0
4148,FANCI,0
4149,CCDC124,0
4150,ELAVL1,0
4151,MOCOS,0
4152,ATF4,0
4153,PRAM1,0
4154,STK3,0
4155,MYDGF,0
4156,ATF1,0
4157,BRAF,0
4158,CSTF2T,0
4159,IL17A,0
4160,THBS2,0
4161,ACAT2,0
4162,RUNX1T1,0
4163,NHP2,0
4164,NLRP13,0
4165,GCNT1,0
4166,PUS10,0
4167,RIPK1,0
4168,RBP2,0
4169,PLAT,1
4170,NAA25,0
4171,CACNA1C,0
4172,LTO1,0
4173,ABCG8,0
4174,PIK3R5,0
4175,CXCL3,0
4176,EIF5A,0
4177,ANK3,0
4178,DCAF10,0
4179,DMAC2L,0
4180,ABCA4,0
4181,TNNI3,0
4182,CRYZL1,0
4183,COL13A1,0
4184,CALHM1,0
4185,RRS1,0
4186,CDK9,0
4187,LTBR,0
4188,ROPN1B,0
4189,HSPB1,0
4190,PIK3C3,0
4191,ACTG1,0
4192,NPM1,0
4193,ADAM17,0
4194,IGHD,0
4195,NXT1,0
4196,PTK6,0
4197,AICDA,0
4198,TRUB1,0
4199,GNPDA2,0
4200,AIP,0
4201,IFNA13,0
4202,AANAT,0
4203,FBXL13,0
4204,MIIP,0
4205,ENSP00000498801,0
4206,PSMD3,0
4207,OSMR,0
4208,F2RL1,0
4209,COQ3,0
4210,TFAM,0
4211,TUBA1C,0
4212,ELOC,0
4213,THAP7,0
4214,GRIA3,0
4215,GUK1,0
4216,MESD,0
4217,ATP5ME,0
4218,CCDC47,0
4219,ALDH18A1,0
4220,DYSF,0
4221,GNAT1,0
4222,TRIT1,0
4223,IL11,0
4224,EXOSC8,0
4225,CTCF,0
4226,TTLL6,0
4227,PXN,0
4228,RPS6,0
4229,TRMT61B,0
4230,ADAT1,0
4231,H2BE1,0
4232,FAU,0
4233,NDUFA7,0
4234,RBM39,0
4235,FBXO2,0
4236,SUMF1,0
4237,CXCL2,0
4238,PSME3IP1,0
4239,PPP2R1A,0
4240,PRCD,0
4241,SGMS1,0
4242,MAGI1,0
4243,VPS41,0
4244,MTRES1,0
4245,PSMD7,0
4246,PDIA2,0
4247,FMR1,0
4248,TRIM28,0
4249,MTOR,0
4250,WASF2,0
4251,UGT1A5,0
4252,SLPI,0
4253,KIF18B,0
4254,ENSP00000498010,0
4255,GSG1L,0
4256,EEF1E1,0
4257,TCN2,0
4258,RACGAP1,0
4259,PRRG1,0
4260,LIPC,0
4261,TGFBRAP1,0
4262,BCCIP,0
4263,CNOT1,0
4264,TDP1,0
4265,CNTFR,0
4266,RAD51C,0
4267,MRRF,0
4268,CSF2RB,0
4269,NMU,0
4270,UBE2K,0
4271,KRT5,0
4272,SENP7,0
4273,KCNJ2,0
4274,UBE2D2,0
4275,SSBP3,0
4276,MRPL15,0
4277,PEX11B,0
4278,VTA1,0
4279,UBQLN3,0
4280,TOMM40L,0
4281,MRPS30,0
4282,CCL16,0
4283,LY75-CD302,0
4284,CBR1,0
4285,ZNF207,0
4286,HLA-DQA2,0
4287,POTEB2,0
4288,NDUFAF7,0
4289,PUS1,0
4290,PHF21A,0
4291,SPAG1,0
4292,RBM5,0
4293,ADGRD1,0
4294,IRAK2,0
4295,SNRPA1,0
4296,BAZ1B,0
4297,ZMYND10,0
4298,FGFR1,1
4299,KEAP1,0
4300,MIER2,0
4301,DERL2,0
4302,WASF3,0
4303,NMNAT3,0
4304,ARF6,0
4305,DYRK1A,0
4306,SHC2,0
4307,HMGA2,0
4308,NDUFS6,0
4309,VAMP1,0
4310,DNMBP,0
4311,RBFOX3,0
4312,KYNU,0
4313,ISYNA1,0
4314,TTC30B,0
4315,FBXL6,0
4316,ARHGEF12,0
4317,SAFB2,0
4318,EXOSC6,0
4319,SRSF2,0
4320,GNL2,0
4321,PFN3,0
4322,HPN,0
4323,LRMDA,0
4324,MMP11,0
4325,GRB2,0
4326,TAF9,0
4327,AASS,0
4328,CDC7,0
4329,CORO1B,0
4330,TAB2,0
4331,UBE2V1,0
4332,CRYBB1,0
4333,ERBB4,0
4334,GLCCI1,0
4335,ADNP,0
4336,ESCO2,0
4337,SNRNP40,0
4338,AFTPH,0
4339,FOXH1,0
4340,ABCF2,0
4341,SCGN,0
4342,ATXN2,0
4343,HPGDS,0
4344,CD86,0
4345,DTNBP1,0
4346,BAG3,0
4347,PTGFRN,0
4348,TYK2,0
4349,SHPK,0
4350,PTPRC,0
4351,CCN1,0
4352,PPM1L,0
4353,POP1,0
4354,GINS3,0
4355,PCDH15,0
4356,BECN2,0
4357,WDR1,0
4358,PDE4C,0
4359,MLH1,0
4360,HSPH1,0
4361,H3C6,0
4362,MRPL18,0
4363,MED17,0
4364,KIAA1549L,0
4365,MRPL10,0
4366,CFAP77,0
4367,GP1BA,0
4368,AKT1,0
4369,SNX10,0
4370,EEFSEC,0
4371,ABCG2,0
4372,HBE1,0
4373,HFM1,0
4374,CD1A,0
4375,VPS26C,0
4376,BMPER,0
4377,RNF103,0
4378,K7EMT4_HUMAN,0
4379,SESN1,0
4380,STK17A,0
4381,PRKAR2B,0
4382,CCL4L2,0
4383,FBXL12,0
4384,STAB2,0
4385,CMTM6,0
4386,CSTF3,0
4387,NPY2R,0
4388,SLC25A41,0
4389,FGFBP2,0
4390,STOM,0
4391,WWOX,0
4392,SIK1,0
4393,GBF1,0
4394,PLB1,0
4395,ASIC1,0
4396,YBX1,0
4397,MRPL46,0
4398,SGCE,0
4399,EIF2B4,0
4400,MTIF2,0
4401,POSTN,0
4402,SPRR1B,0
4403,SRP72,0
4404,IP6K2,0
4405,DHCR7,0
4406,LYRM4,0
4407,NOC3L,0
4408,ECHS1,0
4409,HTR1E,0
4410,PSMC3,0
4411,TDRD7,0
4412,MOGS,0
4413,CNIH1,0
4414,TREH,0
4415,ZFPM1,0
4416,TRMT61A,0
4417,TRAF6,0
4418,HAPLN1,0
4419,WBP2,0
4420,ALG5,0
4421,GTPBP10,0
4422,UNC45A,0
4423,GABRA5,0
4424,WDYHV1,0
4425,PYCR2,0
4426,DDR1,0
4427,PCDHB5,0
4428,GAS2L1,0
4429,PDCL,0
4430,ANP32A,0
4431,LHX8,0
4432,MPP2,0
4433,RPLP2,0
4434,P2RX6,0
4435,HLA-DQB1,0
4436,DDX18,0
4437,TMEM38A,0
4438,NR1D1,0
4439,LTB,0
4440,ST6GALNAC2,0
4441,MRPL50,0
4442,PGD,0
4443,RBCK1,0
4444,RXFP4,0
4445,LSM10,0
4446,NASP,0
4447,COA6,0
4448,S100A10,0
4449,SNAP25,0
4450,PEX6,0
4451,LIN7C,0
4452,NOS2,0
4453,UBASH3B,0
4454,SRSF4,0
4455,RPS27,0
4456,TOMM5,0
4457,MOSPD2,0
4458,CHSY3,0
4459,MLN,0
4460,CALU,0
4461,ENSP00000497305,0
4462,ZNRF3,0
4463,ALDH4A1,0
4464,NR1I2,0
4465,STK38,0
4466,RND3,0
4467,CDX1,0
4468,PRDM4,0
4469,CHRNA3,0
4470,SSTR4,0
4471,BMI1,0
4472,MRPL45,0
4473,ALG3,0
4474,REXO1,0
4475,NMRAL1,0
4476,ADCYAP1R1,0
4477,RDH12,0
4478,SIRT6,0
4479,GSC2,0
4480,IGKV2D-29,0
4481,TECR,0
4482,ERI1,0
4483,GALNT9,0
4484,SPART,0
4485,CALB1,0
4486,SLIT1,0
4487,R3HDM4,0
4488,SARS2-2,0
4489,CXCL9,0
4490,FKRP,0
4491,PRAMEF10,0
4492,ALAS1,0
4493,NME1,0
4494,CXorf66,0
4495,MYL6,0
4496,UBASH3A,0
4497,PAK1,0
4498,PIGF,0
4499,UBE2N,0
4500,NTAN1,0
4501,ZNF469,0
4502,FITM2,0
4503,TCF3,0
4504,POU5F1,0
4505,PEX5L,0
4506,ATP5F1D,0
4507,DNAH8,0
4508,CTNNA3,0
4509,HAO2,0
4510,ARSG,0
4511,CFAP206,0
4512,TNFRSF10C,0
4513,IFI35,0
4514,GTF2A1,0
4515,PAM,0
4516,ACSL1,0
4517,RPAP2,0
4518,SLC26A4,0
4519,DVL3,0
4520,TRAPPC8,0
4521,MRPL41,0
4522,AZGP1,0
4523,SF3B3,0
4524,DUS1L,0
4525,CDH17,0
4526,ALG12,0
4527,WIPF1,0
4528,KL,0
4529,CD28,0
4530,AKAP1,0
4531,CD2AP,0
4532,PLCE1,0
4533,KLHL12,0
4534,EPOR,0
4535,PIR,0
4536,THG1L,0
4537,AMFR,0
4538,CEACAM5,0
4539,VWF,0
4540,GANC,0
4541,SMAD1,0
4542,MTX1,0
4543,KDM1A,0
4544,UGT1A6,0
4545,HLA-DOA,0
4546,AKR1C1,0
4547,DACH1,0
4548,RRAGD,0
4549,NT5C1A,0
4550,HDHD3,0
4551,RALBP1,0
4552,APOA4,0
4553,COL16A1,0
4554,COX7C,0
4555,SNRPA,0
4556,RCAN3,0
4557,WDR77,0
4558,ESPL1,0
4559,ACR,0
4560,BIRC7,0
4561,COL6A3,0
4562,UBA1,0
4563,M6PR,0
4564,DIAPH2,0
4565,MRPS10,0
4566,GAGE2A,0
4567,FCGR2A,0
4568,PSMD4,0
4569,H4C6,0
4570,RNF2,0
4571,ING2,0
4572,DNAJB11,0
4573,CYP7B1,0
4574,MED6,0
4575,ALDH1A1,0
4576,CR2,0
4577,LSM14A,0
4578,CEP290,0
4579,C7,0
4580,SQOR,0
4581,CCL17,0
4582,LDB3,0
4583,MXD4,0
4584,EPHB3,0
4585,TAF1C,0
4586,COX17,0
4587,INO80,0
4588,CSTA,0
4589,DCUN1D3,0
4590,USF1,0
4591,CD79B,0
4592,VPS52,0
4593,CLRN1,0
4594,DLG3,0
4595,OCLN,0
4596,NPY,0
4597,FBXO7,0
4598,CD200R1,0
4599,RNF4,0
4600,RBP3,0
4601,FAM3B,0
4602,UNC13A,0
4603,SCAF8,0
4604,PRAMEF1,0
4605,BRIP1,0
4606,CIDEB,0
4607,TLN1,0
4608,CHRM3,0
4609,HHATL,0
4610,HMGCS1,0
4611,KLHDC3,0
4612,ACIN1,0
4613,NUP35,0
4614,ENY2,0
4615,HSPB2,0
4616,MRE11,0
4617,TRNT1,0
4618,BCL2,0
4619,PTPRJ,0
4620,RANBP2,0
4621,CYTH3,0
4622,NRG2,0
4623,ARHGDIB,0
4624,RPS21,0
4625,EXOC8,0
4626,MFF,0
4627,OPN1MW,0
4628,CHRNA5,0
4629,SDHD,0
4630,GSTA2,0
4631,MCTS1,0
4632,PTPN3,0
4633,C5AR1,0
4634,TMEM249,0
4635,TRIM29,0
4636,MCEE,0
4637,COG7,0
4638,FSTL1,0
4639,LAMTOR5,0
4640,FGR,0
4641,UCK1,0
4642,ACKR3,0
4643,ENO2,0
4644,FOXP3,0
4645,H4C11,0
4646,RHBDL2,0
4647,BMP5,0
4648,IDH1,0
4649,RXRA,0
4650,EXOC1L,0
4651,MPI,0
4652,GOLIM4,0
4653,GPX4,0
4654,SMOC1,0
4655,WHRN,0
4656,RAB5B,0
4657,KLHDC10,0
4658,PIGT,0
4659,RPL3L,0
4660,ESCO1,0
4661,DARS1,0
4662,CTSA,0
4663,AP2A2,0
4664,CPS1,0
4665,MOK,0
4666,ADAM9,0
4667,IQGAP1,0
4668,SCAND1,0
4669,PLA2G4A,0
4670,CASTOR1,0
4671,MT4,0
4672,PARD3,0
4673,FTO,0
4674,PRAMEF2,0
4675,FKBP1C,0
4676,TRAF3,0
4677,DAB1,0
4678,ITK,0
4679,MTMR9,0
4680,PMM1,0
4681,SOST,0
4682,MTMR14,0
4683,TGFBR2,1
4684,PXDN,0
4685,BCL2L13,0
4686,LPCAT3,0
4687,LMCD1,0
4688,DKC1,0
4689,TMA16,0
4690,GNB4,0
4691,PPP1R15A,0
4692,PSMC6,0
4693,NRIP1,0
4694,CLIP2,0
4695,IARS2,0
4696,KLRF2,0
4697,ALDH3B1,0
4698,DHX35,0
4699,PPP1CA,0
4700,PLXNB1,0
4701,CLMP,0
4702,ALDH3B2,0
4703,UBE4B,0
4704,VLDLR,0
4705,MAGEC2,0
4706,MRPS14,0
4707,ZKSCAN3,0
4708,UGT1A1,0
4709,BAIAP2L1,0
4710,ZFP36,0
4711,APOBEC3D,0
4712,BICDL1,0
4713,NRP2,0
4714,GPN3,0
4715,PTK2B,0
4716,IL22,0
4717,DMP1,0
4718,NDUFS1,0
4719,PPBP,0
4720,DGUOK,0
4721,PEX19,0
4722,PARP16,0
4723,PRDM2,0
4724,GLRA2,0
4725,ATP1B2,0
4726,PRPH,0
4727,NPAS2,0
4728,NEDD4L,0
4729,GTF2H4,0
4730,HSPB6,0
4731,DNAJC12,0
4732,ACADS,0
4733,PSMB9,0
4734,BCAS3,0
4735,KRT15,0
4736,UBE2J1,0
4737,GNL1,0
4738,CDK3,0
4739,LAMC1,0
4740,MSI2,0
4741,SYTL5,0
4742,TRAF7,0
4743,SCT,0
4744,KLHDC1,0
4745,KNSTRN,0
4746,IWS1,0
4747,NAIP,0
4748,AMOT,0
4749,JAK3,0
4750,NOSTRIN,0
4751,MADCAM1,0
4752,BMS1,0
4753,LTN1,0
4754,IFITM5,0
4755,GPT,0
4756,IREB2,0
4757,STX2,0
4758,TADA2B,0
4759,ALOXE3,0
4760,GFER,0
4761,NUPR1,0
4762,NUDC,0
4763,CD74,0
4764,TAF1B,0
4765,DUT,0
4766,CD80,0
4767,SPCS3,0
4768,EREG,0
4769,RAD51,0
4770,PPP2R5D,0
4771,XPO6,0
4772,ENSP00000496982,0
4773,HAUS8,0
4774,CDC42EP3,0
4775,POU3F2,0
4776,RAB6B,0
4777,IL32,0
4778,NUDT14,0
4779,FGF10,0
4780,DUSP6,0
4781,BEX3,0
4782,MVB12A,0
4783,GUSB,0
4784,TSSC4,0
4785,OLA1,0
4786,NEU2,0
4787,RRM2B,0
4788,EIF2S3,0
4789,MRPL22,0
4790,TBXT,0
4791,SEMA4A,0
4792,STRADB,0
4793,NIPSNAP1,0
4794,SCFD2,0
4795,C17orf97,0
4796,POLR3D,0
4797,SUPT3H,0
4798,ME1,0
4799,CA3,0
4800,TSEN54,0
4801,SLC35B4,0
4802,VPS4B,0
4803,KIF5A,0
4804,SLC25A6,0
4805,BNIP1,0
4806,PRICKLE4,0
4807,DCUN1D4,0
4808,TAF6L,0
4809,PRG3,0
4810,GOT1L1,0
4811,CSNK1D,0
4812,NBL1,0
4813,RFLNB,0
4814,KNTC1,0
4815,SPRR2B,0
4816,PLXNB3,0
4817,NEUROG1,0
4818,ZCWPW1,0
4819,TRIP4,0
4820,FAN1,0
4821,GNPDA1,0
4822,CLIP1,0
4823,PDE1B,0
4824,SYNJ1,0
4825,PABPC4L,0
4826,MLLT1,0
4827,CMPK2,0
4828,RPS4X,0
4829,ESAM,0
4830,CACNA1E,0
4831,CYP51A1,0
4832,CENPU,0
4833,MASTL,0
4834,PRH1,0
4835,RNASEH1,0
4836,DAPK2,0
4837,DNMT3A,0
4838,PRKG2,0
4839,ATP6V0A2,0
4840,AHR,0
4841,TRPV5,0
4842,AP1G2,0
4843,MRPL11,0
4844,BABAM2,0
4845,PARD6A,0
4846,ASAP1,0
4847,SFSWAP,0
4848,SWI5,0
4849,ZFP62,0
4850,SPAG9,0
4851,CTNND1,0
4852,MZB1,0
4853,IFNL1,0
4854,PARP2,0
4855,HENMT1,0
4856,CD3G,0
4857,ABI2,0
4858,AUP1,0
4859,SEMA3B,0
4860,SNX32,0
4861,EFNA5,0
4862,CAND1,0
4863,CKMT2,0
4864,SERPINB13,0
4865,BTLA,0
4866,ATP2B2,0
4867,APP,0
4868,HGFAC,0
4869,IVD,0
4870,MACROD2,0
4871,PLIN2,0
4872,MRPL19,0
4873,NR2F1,0
4874,SPACA9,0
4875,RUNX2,0
4876,IFNL3,0
4877,XBP1,0
4878,PPP1R13B,0
4879,VSX2,0
4880,MAP3K10,0
4881,UBL5,0
4882,HCLS1,0
4883,MTNR1B,0
4884,ADGRL1,0
4885,PRCP,0
4886,NEIL2,0
4887,IGFBP7,0
4888,APOBEC3C,0
4889,SNAPC1,0
4890,STAT6,0
4891,CDC25A,0
4892,UQCR11,0
4893,TFPT,0
4894,SUOX,0
4895,CLCN1,0
4896,TBX15,0
4897,JMJD4,0
4898,TP53INP1,0
4899,GH2,0
4900,ASB18,0
4901,REXO4,0
4902,TDGF1,0
4903,POLR2F,0
4904,CTAG1B,0
4905,GTF3C2,0
4906,TEKT2,0
4907,DHX32,0
4908,TLN2,0
4909,CYP27B1,0
4910,CLDN17,0
4911,MNDA,0
4912,BIN1,0
4913,OGN,0
4914,TXNIP,0
4915,PFN1,0
4916,PMS2,0
4917,LRPAP1,0
4918,SLC7A2,0
4919,DCUN1D1,0
4920,CSF2RA,0
4921,TK2,0
4922,ARPC3,0
4923,MRPL58,0
4924,CD6,0
4925,USF2,0
4926,AMBP,0
4927,WDR61,0
4928,LAT2,0
4929,V9GYH0_HUMAN,0
4930,MTHFD1,0
4931,HOXA11,0
4932,TNFRSF1B,0
4933,SIRT7,0
4934,FOXA2,0
4935,NUP50,0
4936,UTP4,0
4937,AOC1,0
4938,MDFI,0
4939,ZC3H15,0
4940,TNNC1,0
4941,MRPL23,0
4942,RNASE3,0
4943,PELI3,0
4944,TLE4,0
4945,OSBPL8,0
4946,KMO,0
4947,PIAS1,0
4948,MGA,0
4949,IL24,0
4950,GSN,0
4951,PRICKLE2,0
4952,PABPC4,0
4953,COPS5,0
4954,ALOX12B,0
4955,CASP4,0
4956,SARS1,0
4957,PSME3,0
4958,CINP,0
4959,MS4A4E,0
4960,RGS4,0
4961,MEP1A,0
4962,BTC,0
4963,YARS1,0
4964,DDX39A,0
4965,FCF1,0
4966,VPS36,0
4967,DCTN1,0
4968,PSG9,0
4969,RBM8A,0
4970,CALML5,0
4971,SLC35A1,0
4972,CCN4,0
4973,APPBP2,0
4974,IL10RA,0
4975,GDPGP1,0
4976,SORBS3,0
4977,NSUN4,0
4978,COL6A2,0
4979,EMC4,0
4980,ZCCHC17,0
4981,OTP,0
4982,GPBAR1,0
4983,FGF17,0
4984,PSMB11,0
4985,AFP,0
4986,SGSH,0
4987,PRMT7,0
4988,FRAT2,0
4989,PRPF31,0
4990,SPHK1,0
4991,ARSA,0
4992,TENT4B,0
4993,FRG1,0
4994,SCO2,0
4995,CLDN6,0
4996,LBP,0
4997,RPS12,0
4998,SPEN,0
4999,FIG4,0
5000,EEF2K,0
5001,CDC42BPA,0
5002,ZFP37,0
5003,CPSF4L,0
5004,FAM131B,0
5005,IDH3G,0
5006,ATP2A3,0
5007,IFNA16,0
5008,GET3,0
5009,SELENON,0
5010,TRIM27,0
5011,LAMA3,0
5012,CHAC2,0
5013,RBM17,0
5014,DAZAP2,0
5015,PRSS12,0
5016,CX3CL1,0
5017,CELF1,0
5018,GFI1,0
5019,GALNT16,0
5020,SMAD9,0
5021,RAD23A,0
5022,NELFB,0
5023,INTS7,0
5024,MGST3,0
5025,TRPV2,0
5026,MYLK2,0
5027,PSMC4,0
5028,CSAD,0
5029,NDUFS7,0
5030,BRS3,0
5031,ABCC3,0
5032,PSTPIP1,0
5033,PIANP,0
5034,HSDL1,0
5035,PAG1,0
5036,CAGE1,0
5037,UBE2D4,0
5038,DLG5,0
5039,GGCT,0
5040,SERPINH1,0
5041,SKIV2L,1
5042,EIF4E1B,0
5043,DAXX,0
5044,ZMAT5,0
5045,HMGB1,0
5046,FCHO1,0
5047,GBP2,0
5048,CADM1,0
5049,MAPK13,0
5050,MED22,0
5051,FBXW8,0
5052,LOC102724788,0
5053,BIRC6,0
5054,GFM1,0
5055,ENSP00000491073,0
5056,RPSA,0
5057,CD68,0
5058,CAPN15,0
5059,ACTR6,0
5060,NCOA4,0
5061,FZD9,0
5062,CYREN,0
5063,BACE1,0
5064,MBP,0
5065,L7N2F9_HUMAN,0
5066,ELOB,0
5067,CGRRF1,0
5068,OCM,0
5069,ZAP70,0
5070,CYB5R1,0
5071,MEP1B,0
5072,OLAH,0
5073,SOCS2,0
5074,QRSL1,0
5075,SH3YL1,0
5076,RANGRF,0
5077,NT5C3B,0
5078,CACHD1,0
5079,TSFM,0
5080,KBTBD7,0
5081,CLASRP,0
5082,TAS2R9,0
5083,TCHP,0
5084,CTLA4,0
5085,LAMC2,0
5086,CD151,0
5087,TULP3,0
5088,RAC1,0
5089,YKT6,0
5090,MYL10,0
5091,UBE2R2,0
5092,CPD,0
5093,UBXN1,0
5094,APOBEC1,0
5095,LAMB2,0
5096,MRPS24,0
5097,FABP6,0
5098,SOD3,0
5099,UCHL5,0
5100,MAPK12,0
5101,SGIP1,0
5102,NR1H4,0
5103,ST6GALNAC1,0
5104,RPL5,0
5105,ANKRD54,0
5106,DUSP5,0
5107,GYG1,0
5108,PML,0
5109,MYH1,0
5110,PSMD8,0
5111,FAM83D,0
5112,UPK3BL1,0
5113,NCBP1,0
5114,BTF3,0
5115,IGLL1,0
5116,CSNK2A2,0
5117,MAEA,0
5118,ADD2,0
5119,GADD45G,0
5120,CABYR,0
5121,CASK,0
5122,GRP,0
5123,NDUFA8,0
5124,ARMC7,0
5125,KCTD1,0
5126,PDLIM1,0
5127,IL23R,0
5128,KLF4,0
5129,SMPD4,0
5130,RAB26,0
5131,OARD1,0
5132,ENTPD6,0
5133,DGKB,0
5134,CC2D1A,0
5135,PITX1,0
5136,RAF1,0
5137,CALML3,0
5138,RBM45,0
5139,USP22,0
5140,EXTL2,0
5141,EME1,0
5142,MED31,0
5143,HOXA5,0
5144,WNT4,0
5145,TAF11,0
5146,FGF5,0
5147,LAIR1,0
5148,PARP3,0
5149,NPRL3,0
5150,BGLAP,0
5151,INPP5E,0
5152,C1orf158,0
5153,PSMD6,0
5154,MGAM2,0
5155,ID4,0
5156,NUP42,0
5157,TRAPPC6B,0
5158,SYN1,0
5159,TSNARE1,0
5160,UQCRFS1,0
5161,SPCS2,0
5162,OR10W1,0
5163,MUS81,0
5164,ADH1C,0
5165,RASL11A,0
5166,ZBTB17,0
5167,RELA,0
5168,ERBB2,0
5169,DCK,0
5170,MT1E,0
5171,MRPL37,0
5172,CRYBA4,0
5173,CENPT,0
5174,G6PC3,0
5175,GGPS1,0
5176,LY6E,0
5177,LGR4,0
5178,KDM6A,0
5179,STARD3NL,0
5180,CUL4B,0
5181,HABP2,0
5182,APMAP,0
5183,NKD2,0
5184,NOTCH1,0
5185,MMGT1,0
5186,SS18L1,0
5187,EAF2,0
5188,PSMD2,0
5189,WDR19,0
5190,CBX8,0
5191,ENPP7,0
5192,ALG10,0
5193,TOP1MT,0
5194,GOT2,0
5195,HOXD4,0
5196,PEX16,0
5197,ULK2,0
5198,PEX12,0
5199,STIP1,0
5200,FTL,0
5201,PER1,0
5202,TPK1,0
5203,GUF1,0
5204,POLD1,0
5205,MOB1A,0
5206,MBD3,0
5207,MT-ND6,0
5208,LRP1,0
5209,PPIB,0
5210,GTF2E2,0
5211,ARHGEF9,0
5212,ADAMTS12,0
5213,MRPL52,0
5214,DBF4B,0
5215,ATP6V1D,0
5216,HMGN2,0
5217,ASF1A,0
5218,OCA2,0
5219,PPIA,0
5220,HEATR5B,0
5221,RETN,0
5222,SP100,0
5223,SLC2A1,0
5224,PIK3C2G,0
5225,ASGR1,0
5226,TFAP2A,0
5227,CA9,0
5228,DUSP4,0
5229,HESX1,0
5230,LXN,0
5231,PLN,0
5232,BACH2,0
5233,ANKLE2,0
5234,HK2,0
5235,DTNB,0
5236,PSAP,0
5237,RMI2,0
5238,VCAN,0
5239,PPP1R12C,0
5240,KLF6,0
5241,SSH2,0
5242,MRTO4,0
5243,RGL3,0
5244,HDAC2,0
5245,SRPRA,0
5246,OXCT1,0
5247,TPSB2,0
5248,COQ8B,0
5249,SLC23A1,0
5250,ACTL6B,0
5251,TMEM131,0
5252,SPACA3,0
5253,VRK1,0
5254,RPL13,0
5255,HSPA4,0
5256,FAM161A,0
5257,KLHL18,0
5258,ZMAT2,0
5259,GPSM1,0
5260,APOBEC2,0
5261,VBP1,0
5262,BHMT2,0
